num,m,r,zh,,id,d,da,,
11586,ᠰᡝᡵᡝᠮᡧᡝᡴᡠ,seremxeku,警觉，警惕,,2,07/03/2018 00:17:26,02/25/2018 01:17:26,,
11587,ᠰᡝᡵᡝᠮᡧᡝᠮᠪᡳ,seremxembi,提防，防备,,2,07/03/2018 01:17:26,02/25/2018 03:17:26,,
11588,ᠰᡝᡵᡝᠮᡧᡝᠮᡝ ᡨᡝᠮᠪᡳ,seremxeme tembi,驻防,,2,07/03/2018 02:17:26,02/25/2018 05:17:26,,
11589,ᠰᡝᡵᡤᡠᠨ,sergun,凉,,2,07/03/2018 03:17:26,02/25/2018 07:17:26,,
11590,ᠰᡝᡵᡤᡠᠸᡝᠨ,serguwen,凉，凉快 | 凉快 | 凉快，凉爽,,2,07/03/2018 04:17:26,02/25/2018 09:17:26,,
11591,ᠰᡝᡵᡤᡠᠸᡝᠨ ᡝᡩᡠᠨ,serguwen edun,凉风,,2,07/03/2018 05:17:26,02/25/2018 11:17:26,,
11592,ᠰᡝᡵᡤᡠᠸᡝᠰᡥᡝᠮ,serguweshem,—	乘凉,,2,07/03/2018 06:17:26,02/25/2018 13:17:26,,
11593,ᠰᡝᡵᡤᡠᠸᡝᡧᡝᠮᠪᡳ,serguwexembi,乘凉,,2,07/03/2018 07:17:26,02/25/2018 15:17:26,,
11594,ᠰᡝᡵᡥᡝᠮᠪᡳ,serhembi,醒，觉醒，省悟,,2,07/03/2018 08:17:26,02/25/2018 17:17:26,,
11595,ᠰᡝᡵᡳ,seri,称少，稀疏 | 稀少，稀疏 | 间隔稀 | 泉,,2,07/03/2018 09:17:26,02/25/2018 19:17:26,,
11596,ᠰᡝᡵᡳ ᡴᠣᠮᠰᠣ,seri komso,稀少,,2,07/03/2018 10:17:26,02/25/2018 21:17:26,,
11597,ᠰᡝᡵᡴᡳ,serki,捷报,,2,07/03/2018 11:17:26,02/25/2018 23:17:26,,
11598,ᠰᡝᡵᡴᡳᠨ,serkin,报(纸) | 报纸,,2,07/03/2018 12:17:26,02/26/2018 01:17:26,,
11599,ᠰᡝᡵᡠᡴᡝᠨ,seruken,凉爽的，清凉的,,2,07/03/2018 13:17:26,02/26/2018 03:17:26,,
11600,ᠰᡝᠰᡥᡝᠮᠪᡳ,"ses'hembi",厌烦 | 厌烦，撒，抛撒，抖,,2,07/03/2018 14:17:26,02/26/2018 05:17:26,,
11601,ᠰᡝᠰᡥᡝᡵᡳ,"ses'heri",俗的，庸俗的 | 俗,,2,07/03/2018 15:17:26,02/26/2018 07:17:26,,
11602,ᠰᡝᠰᡥᡝᡵᡳ ᡤᡳᠰᡠᠨ,"ses'heri gisun",俗语,,2,07/03/2018 16:17:26,02/26/2018 09:17:26,,
11603,ᠰᡝᠰᡝᠮᠪᡳ,sesembi,覆盖,,2,07/03/2018 17:17:26,02/26/2018 11:17:26,,
11604,ᠰᡝᠰᡝᠮᡝ,seseme,少许,,2,07/03/2018 18:17:26,02/26/2018 13:17:26,,
11608,ᠰᡝᠰᡥᡝᡵᡳ ᠵᠠᡴᠠ,sesheri jaka,俗物,,2,07/03/2018 22:17:26,02/26/2018 21:17:26,,
11609,ᠰᡝᠰᠨᠨᡝᠮᠪᡳ,sesnnembi,抖搂,,2,07/03/2018 23:17:26,02/26/2018 23:17:26,,
11610,ᠰᡝᠰᡠᡴᡳᠶᡝᠮᠪᡳ/ᠰᡠᠰᡠᡴᡳᠶᡝᠮᠪᡳ,sesukiyembi/susukiyembi,打冷战,,2,07/04/2018 00:17:26,02/27/2018 01:17:26,,
11611,ᠰᡝᠰᡠᠯᠠᠮᠪᡳ,sesulambi,惊讶 | 惊，吃惊，惊讶,,2,07/04/2018 01:17:26,02/27/2018 03:17:26,,
11612,ᠰᡝᡨᡠᡥᡝᠨ,setuhen,瑟,,2,07/04/2018 02:17:26,02/27/2018 05:17:26,,
11613,ᠰᡝᠶᡝᠮᠪᡳ,seyembi,恨，怀恨,,2,07/04/2018 03:17:26,03/24/2019 10:42:41,色银毕,
11614,ᠰᡝᠶᡝᠨᡤᡠ,seyengu,白玉,,2,07/04/2018 04:17:26,02/27/2018 09:17:26,,
11615,ᠰᡝᡰᡥᡝᠨ,sezhen,车,,2,07/04/2018 05:17:26,02/27/2018 11:17:26,,
11616,ᠰᡝᡰᡥᡝᠰᡳ,sezhesi,车夫,,2,07/04/2018 06:17:26,02/27/2018 13:17:26,,
11617,ᠰᡝᡰᡥᡳᠯᡝᠮᠪᡳ,sezhilembi,叹气,,2,07/04/2018 07:17:26,02/27/2018 15:17:26,,
11618,ᠰᡥᠠᠪᡳ,shabi,徒弟,,2,07/04/2018 08:17:26,02/27/2018 17:17:26,,
11619,ᠰᡥᠠᠪᡨᡠᠨ,shabtun,遮耳,,2,07/04/2018 09:17:26,02/27/2018 19:17:26,,
11620,ᠰᡥᠠᠪᡨᡠᠨᡤᡤᠠ,shabtungga,护耳的,,2,07/04/2018 10:17:26,02/27/2018 21:17:26,,
11621,ᠰᡥᠠᠪᡠᡵᠠᠮᠪᡳ,shaburambi,入睡,,2,07/04/2018 11:17:26,02/27/2018 23:17:26,,
11622,ᠰᡥᠠᡩᠠᠴᡥᡠᡴᠠ,shadachuka,劳神,,2,07/04/2018 12:17:26,02/28/2018 01:17:26,,
11623,ᠰᡥᠠᡩᠠᠮᠪᡳ,shadambi,疲倦,,2,07/04/2018 13:17:26,02/28/2018 03:17:26,,
11624,ᠰᡥᠠᡤᡤᡠ,shaggu,沙果,,2,07/04/2018 14:17:26,02/28/2018 05:17:26,,
11625,ᠰᡥᠠᡥᡠᡠᠨ,shahuun,淡白 | 辛,,2,07/04/2018 15:17:26,02/28/2018 07:17:26,,
11626,ᠰᡥᠠᡥᡠᡠᡵᠠᠮᠪᡳ,shahuurambi,变冷,,2,07/04/2018 16:17:26,02/28/2018 09:17:26,,
11627,ᠰᡥᠠᡥᡠᡠᠶᠠᠮᠪᡳ/ᠰᡥᠠᡥᡠᡠᡵᡠᠨ,shahuuyambi/shahuurun,凉,,2,07/04/2018 17:17:26,02/28/2018 11:17:26,,
11628,ᠰᡥᠠᡴᠠ,shaka,叉,,2,07/04/2018 18:17:26,02/28/2018 13:17:26,,
11629,ᠰᡥᠠᡴᠠᠰᡥᠠᠮᠪᡳ,shakashambi,云集,,2,07/04/2018 19:17:26,02/28/2018 15:17:26,,
11630,ᠰᡥᠠᡴᠰᡥᠠᡥᠠ,shakshaha,腮,,2,07/04/2018 20:17:26,02/28/2018 17:17:26,,
11631,ᠰᡥᠠᡴᠰᡥᠠᡥᡠᡠᠨ,shakshahuun,露齿的,,2,07/04/2018 21:17:26,02/28/2018 19:17:26,,
11632,ᠰᡥᠠᡴᠰᡥᠠᠨ,shakshan,狡猾,,2,07/04/2018 22:17:26,02/28/2018 21:17:26,,
11633,ᠰᡥᠠᠮᠪᡳ,shambi,瞧,,2,07/04/2018 23:17:26,02/28/2018 23:17:26,,
11634,ᠰᡥᠠᠨ,shan,耳,,2,07/05/2018 00:17:26,03/01/2018 01:17:26,,
11635,ᠰᡥᠠᠨᡤᡤᠠᠮᠪᡳ,shanggambi,完成,,2,07/05/2018 01:17:26,03/01/2018 03:17:26,,
11636,ᠰᡥᠠᠨᡤᡤᠠᠨ,shanggan,成,,2,07/05/2018 02:17:26,03/01/2018 05:17:26,,
11637,ᠰᡥᠠᠨᡤᡤᡳᠶᠠᠨ/ᠰᡥᠠᠨᠶᠠᠨ,shanggiyan/shanyan,白,,2,07/05/2018 03:17:26,03/01/2018 07:17:26,,
11638,ᠰᡥᠠᠨᡤᡳᠶᠠᠨ,shangiyan,烟,,2,07/05/2018 04:17:26,03/01/2018 09:17:26,,
11639,ᠰᡥᠠᠨᡤᡳᠶᠠᠨ ᡥᡳᡵᡤᡝ,shangiyan hirge,烟墩,,2,07/05/2018 05:17:26,03/01/2018 11:17:26,,
11640,ᠰᡥᠠᠨᡤᡳᠶᠠᠨ ᠰᡝᡴᡝ,shangiyan seke,银鼠,,2,07/05/2018 06:17:26,03/01/2018 13:17:26,,
11641,ᠰᡥᠠᠨᡤᡳᠶᠠᠨ ᠰᠣᡤᡳ,shangiyan sogi,白菜,,2,07/05/2018 07:17:26,03/01/2018 15:17:26,,
11642,ᠰᡥᠠᠨᡤᠨᠠᡥᠠᠨ/ᠰᡥᠠᠨᡤᠨᠠᠮᠪᡳ,shangnahan/shangnambi,赏,,2,07/05/2018 08:17:26,03/01/2018 17:17:26,,
11643,ᠰᡥᠠᠨᠰᡥᡠ,shanshu,尚书,,2,07/05/2018 09:17:26,03/01/2018 19:17:26,,
11644,ᠰᡥᠠᡵᠠ,shara,极疼,,2,07/05/2018 10:17:26,03/01/2018 21:17:26,,
11645,ᠰᡥᠠᡵᠠᠮᠪᡳ,sharambi,头发变白,,2,07/05/2018 11:17:26,03/01/2018 23:17:26,,
11646,ᠰᡥᠠᡵᡳ,shari,曲麻菜,,2,07/05/2018 12:17:26,03/02/2018 01:17:26,,
11647,ᠰᡥᠠᡵᡳᠪᡠᡩᠠᡵᡳ,sharibudari,舍利佛,,2,07/05/2018 13:17:26,03/02/2018 03:17:26,,
11648,ᠰᡥᠠᡵᡳᠯᡨᡠ,shariltu,舍利,,2,07/05/2018 14:17:26,03/02/2018 05:17:26,,
11649,ᠰᡥᠠᡵᡳᠮᠪᡳ,sharimbi,化铁,,2,07/05/2018 15:17:26,03/02/2018 07:17:26,,
11650,ᠰᡥᠠᡵᡳᠨᡤᡤᡳᠶᠠᠪᡳ,sharinggiyabi,雪冤,,2,07/05/2018 16:17:26,03/02/2018 09:17:26,,
11651,ᠰᡥᠠᡵᡨᠠᠨ,shartan,杉篙,,2,07/05/2018 17:17:26,03/02/2018 11:17:26,,
11652,ᠰᡥᠠᠰᡥᠠᠮᠪᡳ,shashambi,搅乱,,2,07/05/2018 18:17:26,03/02/2018 13:17:26,,
11653,ᠰᡥᠠᠰᡥᡠᠨ,shashun,肉酱,,2,07/05/2018 19:17:26,03/02/2018 15:17:26,,
11654,ᠰᡥᠠᠰᡳᡥᠠᠨ,shasihan,羹,,2,07/05/2018 20:17:26,03/02/2018 17:17:26,,
11655,ᠰᡥᠠᡨᠠᠨ,shatan,白糖,,2,07/05/2018 21:17:26,03/02/2018 19:17:26,,
11656,ᠰᡥᠠᡨᡠᠮᠪᡳ,shatumbi,镀,,2,07/05/2018 22:17:26,03/02/2018 21:17:26,,
11657,ᠰᡥᠠᠶᠣ,shayo,素食,,2,07/05/2018 23:17:26,03/02/2018 23:17:26,,
11658,ᠰᡥᠠᡰᡥᡳᠯᠠᠨ,shazhilan,桦木,,2,07/06/2018 00:17:26,03/03/2018 01:17:26,,
11659,ᠰᡥᡝᡥᡠᠨ,shehun,敞亮,,2,07/06/2018 01:17:26,03/03/2018 03:17:26,,
11660,ᠰᡥᡝᡴᡝᠮᠪᡳ,shekembi,淋透,,2,07/06/2018 02:17:26,03/03/2018 05:17:26,,
11661,ᠰᡥᡝᡴᠰᠣᡥᠣᠨ,sheksohon,尖峰,,2,07/06/2018 03:17:26,03/03/2018 07:17:26,,
11662,ᠰᡥᡝᠯᠠᠮᠠᡳ,shelamai,舍,,2,07/06/2018 04:17:26,03/03/2018 09:17:26,,
11663,ᠰᡥᡝᠯᡝᠮᠪᡳ,shelembi,舍,,2,07/06/2018 05:17:26,03/03/2018 11:17:26,,
11664,ᠰᡥᡝᠨᡤ,sheng,笙,,2,07/06/2018 06:17:26,03/03/2018 13:17:26,,
11665,ᠰᡥᡝᠨᡤᡤᡝ,shengge,神妙的,,2,07/06/2018 07:17:26,03/03/2018 15:17:26,,
11666,ᠰᡥᡝᠨᡤᡤᡳᠨ,shenggin,额,,2,07/06/2018 08:17:27,03/03/2018 17:17:27,,
11667,ᠰᡥᡝᠨᡤᠰᡳᠨ,shengsin,风水,,2,07/06/2018 09:17:27,03/03/2018 19:17:27,,
11668,ᠰᡥᡝᠣᠯᡝᠮᠪᡳ/ᠰᡥᡝᠣᠯᡝᠨ,sheolembi/sheolen,绣,,2,07/06/2018 10:17:27,03/03/2018 21:17:27,,
11669,ᠰᡥᡝᡵᡝ,shere,泉,,2,07/06/2018 11:17:27,03/03/2018 23:17:27,,
11670,ᠰᡥᡝᡵᡝᠮᠪᡳ,sherembi,烧红,,2,07/06/2018 12:17:27,03/04/2018 01:17:27,,
11671,ᠰᡥᡝᡵᡝᠨᡨᡠᠮᠪᡳ,sherentumbi,临产,,2,07/06/2018 13:17:27,03/04/2018 03:17:27,,
11672,ᠰᡥᡝᡵᡳ,sheri,泉,,2,07/06/2018 14:17:27,03/04/2018 05:17:27,,
11673,ᠰᡥᡝᡵᡳᠮᠪᡳ,sherimbi,讹诈,,2,07/06/2018 15:17:27,03/04/2018 07:17:27,,
11674,ᠰᡥᡝᡵᡳᠨᡤᡤᡳᠶᡝᠮᠪᡳ,sheringgiyembi,炼,,2,07/06/2018 16:17:27,03/04/2018 09:17:27,,
11675,ᠰᡥᡝᠰᡥᡝᠮᠪᡳ,sheshembi,蜇,,2,07/06/2018 17:17:27,03/04/2018 11:17:27,,
11676,ᠰᡥᡝᠰᡥᡝᠮᡦᡝ,sheshempe,蚂蜂,,2,07/06/2018 18:17:27,03/04/2018 13:17:27,,
11677,ᠰᡥᡝᠰᡥᡝᡵᡳ,shesheri,蜈蚣,,2,07/06/2018 19:17:27,03/04/2018 15:17:27,,
11678,ᠰᡥᡝᠶᡝᠨ,sheyen,雪白,,2,07/06/2018 20:17:27,03/04/2018 17:17:27,,
11679,ᠰᡥᡝᡰᡥᡳᠯᡝᠮᠪᡳ,shezhilembi,背诵,,2,07/06/2018 21:17:27,03/04/2018 19:17:27,,
11680,ᠰᡥᡳᠪᡳᡥᡠᠨ,shibihun,燕子,,2,07/06/2018 22:17:27,03/04/2018 21:17:27,,
11681,ᠰᡥᡳᠴᡥᡳᡥᡝ,shichihe,雀,,2,07/06/2018 23:17:27,03/04/2018 23:17:27,,
11682,ᠰᡥᡳᠯᠠᠨ,shilan,侍郎,,2,07/07/2018 00:17:27,03/05/2018 01:17:27,,
11683,ᠰᡥᡳᠯᡝᡠᠨ,shileun,露,,2,07/07/2018 01:17:27,03/05/2018 03:17:27,,
11684,ᠰᡥᡳᠯᡠ,shilu,梨,,2,07/07/2018 02:17:27,03/05/2018 05:17:27,,
11685,ᠰᡥᡳᠨᡤᡝ,shinge,鼠,,2,07/07/2018 03:17:27,03/05/2018 07:17:27,,
11686,ᠰᡥᡳᠨᡤᡠᠨ,shingun,冷,,2,07/07/2018 04:17:27,03/05/2018 09:17:27,,
11687,ᠰᡥᡳᠨᡴᠣᠠᠨ,shinkoan,海青,,2,07/07/2018 05:17:27,03/05/2018 11:17:27,,
11688,ᠰᡥᡳᡵᠠᡥᠠᡨᡳ,shirahati,古,,2,07/07/2018 06:17:27,03/05/2018 13:17:27,,
11689,ᠰᡥᡳᡵᡥᠠ,shirha,獐,,2,07/07/2018 07:17:27,03/05/2018 15:17:27,,
11690,ᠰᡥᡳᡵᡳᡥᡝ,shirihe,沙,,2,07/07/2018 08:17:27,03/05/2018 17:17:27,,
11691,ᠰᡥᡳᠰᡝᡵᡳ,shiseri,晚,,2,07/07/2018 09:17:27,03/05/2018 19:17:27,,
11692,ᠰᡥᡳᠰᡥᡳ,shishi,榛子,,2,07/07/2018 10:17:27,03/05/2018 21:17:27,,
11693,ᠰᡥᠣᠪᡳᠨ,shobin,烧饼,,2,07/07/2018 11:17:27,03/05/2018 23:17:27,,
11694,ᠰᡥᠣᡩᠠᠨ,shodan,芍药,,2,07/07/2018 12:17:27,03/06/2018 01:17:27,,
11695,ᠰᡥᠣᡩᠣᠮᠪᡳ,shodombi,闲走,,2,07/07/2018 13:17:27,03/06/2018 03:17:27,,
11696,ᠰᡥᠣᡤᡝ,shoge,锞子,,2,07/07/2018 14:17:27,03/06/2018 05:17:27,,
11697,ᠰᡥᠣᡥᠠᠨ,shohan,驷马,,2,07/07/2018 15:17:27,03/06/2018 07:17:27,,
11698,ᠰᡥᠣᡥᠣ,shoho,蛋青,,2,07/07/2018 16:17:27,03/06/2018 09:17:27,,
11699,ᠰᡥᠣᠯᠣ,sholo,假期,,2,07/07/2018 17:17:27,03/06/2018 11:17:27,,
11700,ᠰᡥᠣᠯᠣ/ᠰᡠᠯᠠ,sholo/sula,闲,,2,07/07/2018 18:17:27,03/06/2018 13:17:27,,
11701,ᠰᡥᠣᠯᠣᠮᠪᡳ,sholombi,烧肉,,2,07/07/2018 19:17:27,03/06/2018 15:17:27,,
11702,ᠰᡥᠣᠯᠣᠨ,sholon,叉子,,2,07/07/2018 20:17:27,03/06/2018 17:17:27,,
11703,ᠰᡥᠣᠮᠪᡳ,shombi,刮,,2,07/07/2018 21:17:27,03/06/2018 19:17:27,,
11704,ᠰᡥᠣᠨᡤᡤᡝ,shongge,朔日,,2,07/07/2018 22:17:27,03/06/2018 21:17:27,,
11705,ᠰᡥᠣᡵᠠᠨ,shoran,笋鸡,,2,07/07/2018 23:17:27,03/06/2018 23:17:27,,
11706,ᠰᡥᠣᡵᡥᠣ,shorho,鸡雏,,2,07/08/2018 00:17:27,03/07/2018 01:17:27,,
11707,ᠰᡥᠣᡵᡳ,shori,粮凹,,2,07/08/2018 01:17:27,03/07/2018 03:17:27,,
11708,ᠰᡥᠣᡵᡳᠮᠪᡳ,shorimbi,炎热,,2,07/08/2018 02:17:27,03/07/2018 05:17:27,,
11709,ᠰᡥᠣᠰᡥᠣᡥᠣᠨ,shoshohon,副本,,2,07/08/2018 03:17:27,03/07/2018 07:17:27,,
11710,ᠰᡥᠣᠰᡥᠣᠮᠪᡳ,shoshombi,束发,,2,07/08/2018 04:17:27,03/07/2018 09:17:27,,
11711,ᠰᡥᠣᠰᡥᠣᠨ,shoshon,盘髻 | 鹰屎,,2,07/08/2018 05:17:27,03/07/2018 11:17:27,,
11712,ᠰᡥᠣᠰᡳᠨ,shosin,铡刀钉,,2,07/08/2018 06:17:27,03/07/2018 13:17:27,,
11713,ᠰᡥᠣᠶᠣᠮᠪᡳ,shoyombi,缩小,,2,07/08/2018 07:17:27,03/07/2018 15:17:27,,
11714,ᠰᡥᡠ,shu,文章,,2,07/08/2018 08:17:27,03/07/2018 17:17:27,,
11715,ᠰᡥᡠᠪᡠᡵᡝᠮᡥᡳ,shuburemhi,晒蔫,,2,07/08/2018 09:17:27,03/07/2018 19:17:27,,
11716,ᠰᡥᡠᠪᡠᡵᠰᡥᡝᠮᠪᡳ,shuburshembi,收缩,,2,07/08/2018 10:17:27,03/07/2018 21:17:27,,
11717,ᠰᡥᡠᡩᡝᠮᠪᡳ,shudembi,穿凿,,2,07/08/2018 11:17:27,03/07/2018 23:17:27,,
11718,ᠰᡥᡠᡩᡝᠰᡳ,shudesi,书吏,,2,07/08/2018 12:17:27,03/08/2018 01:17:27,,
11719,ᠰᡥᡠᡩᡠᡵᠠᠨ,shuduran,黄芪,,2,07/08/2018 13:17:27,03/08/2018 03:17:27,,
11720,ᠰᡥᡠᡶᠠᠮᠪᡳ,shufambi,攒集,,2,07/08/2018 14:17:27,03/08/2018 05:17:27,,
11721,ᠰᡥᡠᡶᠠᠨ,shufan,皱纹,,2,07/08/2018 15:17:27,03/08/2018 07:17:27,,
11722,ᠰᡥᡠᡶᠠᠨᠠᠮᠪᡳ,shufanambi,有褶,,2,07/08/2018 16:17:27,03/08/2018 09:17:27,,
11723,ᠰᡥᡠᡶᠠᡵᡳ,shufari,包头,,2,07/08/2018 17:17:27,03/08/2018 11:17:27,,
11724,ᠰᡥᡠᡶᠠᡨᡠ,shufatu,巾帽,,2,07/08/2018 18:17:27,03/08/2018 13:17:27,,
11725,ᠰᡥᡠᡶᡳᠨ,shufin,藕份,,2,07/08/2018 19:17:27,03/08/2018 15:17:27,,
11726,ᠰᡥᡠᡤᡳ,shugi,津液,,2,07/08/2018 20:17:27,03/08/2018 17:17:27,,
11727,ᠰᡥᡠᡤᡳᠨ,shugin,漆 | 手巾,,2,07/08/2018 21:17:27,03/08/2018 19:17:27,,
11728,ᠰᡥᡠᡥᡠᡵᡳ,shuhuri,荞麦皮,,2,07/08/2018 22:17:27,03/08/2018 21:17:27,,
11729,ᠰᡥᡠᡴᡳᠯᠠᠮᠪᡳ,shukilambi,顶头,,2,07/08/2018 23:17:27,03/08/2018 23:17:27,,
11730,ᠰᡥᡠᠯᡝᠮᠪᡳ,shulembi,征收,,2,07/09/2018 00:17:27,03/09/2018 01:17:27,,
11731,ᠰᡥᡠᠯᡥᡝ,shulhe,梨,,2,07/09/2018 01:17:27,03/09/2018 03:17:27,,
11732,ᠰᡥᡠᠯᡥᡝᡵᡳ/ᡠᠰᡝᡵᡳ,shulheri/useri,石榴,,2,07/09/2018 02:17:27,03/09/2018 05:17:27,,
11733,ᠰᡥᡠᠯᡥᡠᠮᠪᡳ,shulhumbi,漏网,,2,07/09/2018 03:17:27,03/09/2018 07:17:27,,
11734,ᠰᡥᡠᠯᠮᡝᠨ,shulmen,干肉条,,2,07/09/2018 04:17:27,03/09/2018 09:17:27,,
11735,ᠰᡥᡠᠯᠰᡥᡠᠨ,shulshun,尖的,,2,07/09/2018 05:17:27,03/09/2018 11:17:27,,
11736,ᠰᡥᡠᠯᡠ,shulu,鬓角,,2,07/09/2018 06:17:27,03/09/2018 13:17:27,,
11737,ᠰᡥᡠᠮᠴᡥᡳ,shumchi,坠入水中,,2,07/09/2018 07:17:27,03/09/2018 15:17:27,,
11738,ᠰᡥᡠᠮᡤᠠᠨ,shumgan,火罐,,2,07/09/2018 08:17:27,03/09/2018 17:17:27,,
11739,ᠰᡥᡠᠮᡳᠯᠠᠮᠪᡳ,shumilambi,深入,,2,07/09/2018 09:17:27,03/09/2018 19:17:27,,
11740,ᠰᡥᡠᠮᡳᠨ,shumin,深,,2,07/09/2018 10:17:27,03/09/2018 21:17:27,,
11741,ᠰᡥᡠᠮᡠ,shumu,鹞,,2,07/09/2018 11:17:27,03/09/2018 23:17:27,,
11742,ᠰᡥᡠᠨ,shun,太阳 | 阴 | 属,,2,07/09/2018 12:17:27,03/10/2018 01:17:27,,
11743,ᠰᡥᡠᠨᡝᠮᠪᡳ,shunembi,田荒,,2,07/09/2018 13:17:27,03/10/2018 03:17:27,,
11744,ᠰᡥᡠᠨᡤᡴᡝᠨ,shungken,洞悉,,2,07/09/2018 14:17:27,03/10/2018 05:17:27,,
11745,ᠰᡥᡠᠨᠵᡥᠠ ᠪᡳᠶᠠ ᡥᠠᠴᡥᡳᠨ,shunjha biya hachin,端午,,2,07/09/2018 15:17:27,03/10/2018 07:17:27,,
11746,ᠰᡥᡠᠨᠵᡥᠠ ᡨᠠᡠ,shunjha tau,五斗,,2,07/09/2018 16:17:27,03/10/2018 09:17:27,,
11747,ᠰᡥᡠᠨᡨᡠᡥᡠᠨᡳ,shuntuhuni,整日,,2,07/09/2018 17:17:27,03/10/2018 11:17:27,,
11748,ᠰᡥᡠᡵᡩᡝᠪᡠᡴᡠ,shurdebuku,滑轮,,2,07/09/2018 18:17:27,03/10/2018 13:17:27,,
11749,ᠰᡥᡠᡵᡩᡝᠮᠪᡳ,shurdembi,旋转,,2,07/09/2018 19:17:27,03/10/2018 15:17:27,,
11750,ᠰᡥᡠᡵᡩᡝᠮᡝ,shurdeme,周围,,2,07/09/2018 20:17:27,03/10/2018 17:17:27,,
11751,ᠰᡥᡠᡵᡤᠠᠨ,shurgan,三岁虎,,2,07/09/2018 21:17:27,03/10/2018 19:17:27,,
11752,ᠰᡥᡠᡵᡤᡝᠮᠪᡳ,shurgembi,寒颤,,2,07/09/2018 22:17:27,03/10/2018 21:17:27,,
11753,ᠰᡥᡠᡵᡠᠴᡥᡳ,shuruchi,水手,,2,07/09/2018 23:17:27,03/10/2018 23:17:27,,
11754,ᠰᡥᡠᡵᡠᡴᡠᡠ,shurukuu,篙 | 镟床,,2,07/10/2018 00:17:27,03/11/2018 01:17:27,,
11755,ᠰᡥᡠᡵᡠᠮᠪᡳ,shurumbi,撑篙 | 镟,,2,07/10/2018 01:17:27,03/11/2018 03:17:27,,
11756,ᠰᡥᡠᠰᠠᡳ,shusai,秀才,,2,07/10/2018 02:17:27,03/11/2018 05:17:27,,
11757,ᠰᡥᡠᠰᠴᠮᠪᡳ,shuscmbi,溜下来,,2,07/10/2018 03:17:27,03/11/2018 07:17:27,,
11758,ᠰᡥᡠᠰᡥᡝᠮᠪᡳ/ᡶᡩᠨ/ᡶᡝᡴᠰᡥᡠᠨ,shushembi/fdn/fekshun,翻找,,2,07/10/2018 04:17:27,03/11/2018 09:17:27,,
11759,ᠰᡥᡠᠰᡳ,shusi,水仙花,,2,07/10/2018 05:17:27,03/11/2018 11:17:27,,
11760,ᠰᡥᡠᠰᡳᡥᠠ,shusiha,鞭子,,2,07/10/2018 06:17:27,03/11/2018 13:17:27,,
11761,ᠰᡥᡠᠰᡳᡥᡝ,shusihe,功牌,,2,07/10/2018 07:17:27,03/11/2018 15:17:27,,
11762,ᠰᡥᡠᠰᡳᡥᡳᠶᡝᠮᠪᡳ,shusihiyembi,挑拨,,2,07/10/2018 08:17:27,03/11/2018 17:17:27,,
11763,ᠰᡥᡠᠰᡳᠯᡝᠮᠪᡳ,shusilembi,凿,,2,07/10/2018 09:17:27,03/11/2018 19:17:27,,
11764,ᠰᡥᡠᠰᡳᠨ,shusin,凿子,,2,07/10/2018 10:17:27,03/11/2018 21:17:27,,
11765,ᠰᡥᡠᠰᡳᠨᡳᠶᠠᠮᠪᡳ,shusiniyambi,悄悄,,2,07/10/2018 11:17:27,03/11/2018 23:17:27,,
11766,ᠰᡥᡠᡨᠠ,shuta,脓水,,2,07/10/2018 12:17:27,03/12/2018 01:17:27,,
11767,ᠰᡥᡠᡨᡠᠴᡥᡳᠨ,shutuchin,序,,2,07/10/2018 13:17:27,03/12/2018 03:17:27,,
11768,ᠰᡥᡠᠸᠠᡵᡴᡳᠶᠠᠨ,shuwarkiyan,杖,,2,07/10/2018 14:17:27,03/12/2018 05:17:27,,
11769,ᠰᡥᡠᠸᠠᡵᡴᡳᠶᠯᠠᠮᠪᡳ,shuwarkiylambi,杖打,,2,07/10/2018 15:17:27,03/12/2018 07:17:27,,
11770,ᠰᡥᡠᠸᠠᠰᡝᠯᡝᠮᠪᡳ,shuwaselembi,印刷,,2,07/10/2018 16:17:27,03/12/2018 09:17:27,,
11771,ᠰᡥᡠᠸᡝᡶᡠᠨ,shuwefun,通达,,2,07/10/2018 17:17:27,03/12/2018 11:17:27,,
11772,ᠰᡥᡠᠶᡝᠨ,shuyen,冰窟窿,,2,07/10/2018 18:17:27,03/12/2018 13:17:27,,
11773,ᠰᡳ,si,你，妳，空隙，间隔,20190111/dictpic/S4jUlA5POVDTYKlGPpkpwMVVNZjyW0LyqdynMJ1f,2,07/10/2018 19:17:27,01/11/2019 23:46:24,希,
11774,ᠰᡳ ᠣᠴᡳ ᠮᠣᠨᡤᡤᠣ ᠨᡳᠶᠠᠯᠮᠠ᠈,"si oci monggo niyalma,",你是蒙古人,,2,07/10/2018 20:17:27,03/12/2018 17:17:27,,
11775,ᠰᡳ 　ᠶᠠ 　ᡤᡠᡵᡠᠨ 　ᡳ 　ᠨᡳᠶᠠᠯᠮᠠ︖,si 　ya 　gurun 　i 　niyalma?,你是哪国人？[来源 http://sihvsurehan.blog.sohu.com],,2,07/10/2018 21:17:27,03/12/2018 19:17:27,,
11776,ᠰᡳᠪᡝ,sibe,锡伯，苎草 | 锡伯,,2,07/10/2018 22:17:27,03/12/2018 21:17:27,,
11777,ᠰᡳᠪᡝ ᡠᡴᠰᡠᡵᠠ,sibe uksura,锡伯族,,2,07/10/2018 23:17:27,03/12/2018 23:17:27,,
